#timestamp x y z q_x q_y q_z q_w
1759819967.012709 0.000394732925718 -0.005379306386116 0.002259147413399 -0.005449567291135 -0.000102980297423 0.010124006331998 0.999933895868714
1759819967.130623 0.000374937793554 -0.005520589058811 0.002246345144336 -0.005455592898298 -0.000102845555643 0.009972379418109 0.999935386701390
1759819967.251961 -0.000187568677690 -0.006075102040023 0.002222533967746 -0.005460428029458 -0.000111364393228 0.010643640285982 0.999928439562135
1759819967.363692 -0.000138497136789 -0.005850009769364 0.002164578067357 -0.005466813381182 -0.000105853562623 0.010117356212314 0.999933868738203
1759819967.482478 0.000435182787156 -0.005985667558363 0.002196393413050 -0.005468445526494 -0.000095840422648 0.010050850766417 0.999934531515442
1759819967.604026 0.000804737945971 -0.005588432028238 0.002163190510853 -0.005479016388345 -0.000098793011313 0.010422266795256 0.999930671083852
1759819967.719535 0.000210263754714 -0.006194649495069 0.002094712041481 -0.005475339332315 -0.000111644069747 0.011041347506657 0.999924045535475
1759819967.831799 -0.000092202505503 -0.005635557047180 0.002082890063526 -0.005486770682826 -0.000107341079211 0.010884585557174 0.999925702051213
1759819967.956499 -0.000021260907301 -0.005316801332248 0.002080863529396 -0.005491857854867 -0.000109250308458 0.010735990610933 0.999927280389564
1759819968.081320 -0.000165999358344 -0.005120584181813 0.002005707719139 -0.005502430892170 -0.000108928962225 0.010170860059969 0.999933130261416
1759819968.206674 -0.000485963309543 -0.005152703513650 0.001963260397906 -0.005503037578242 -0.000115324736926 0.010526831792778 0.999929442055798
1759819968.329420 -0.000697701631921 -0.004882106805479 0.001936361223322 -0.005508504757407 -0.000114956914022 0.010289255088325 0.999931884875149
1759819968.454093 -0.001236104972077 -0.004341335833864 0.001928654987730 -0.005515443242819 -0.000125218260362 0.011025443848321 0.999923999009008
1759819968.566189 -0.001752414913307 -0.004653023225914 0.001907825231366 -0.005511627616241 -0.000126184578938 0.011128564094537 0.999922877575897
1759819968.690267 -0.002228966344903 -0.004919497931285 0.001970117129083 -0.005517037541280 -0.000131385754605 0.011507003709326 0.999918563634150
1759819968.808718 -0.002243524313097 -0.005046030888860 0.001925008049698 -0.005518723640184 -0.000130699440075 0.011568729778050 0.999917842174225
1759819968.931738 -0.001877585571187 -0.005343148865971 0.001870607024796 -0.005517427806196 -0.000122472264081 0.011253093672046 0.999921452352010
1759819969.056593 -0.001542109261693 -0.005973512691470 0.001856363095467 -0.005512745489466 -0.000118747617640 0.010937283051451 0.999924982874026
1759819969.171622 -0.002043048473089 -0.005991306228717 0.001821961316498 -0.005520406179718 -0.000125372441674 0.011213900616147 0.999921875863475
1759819969.298268 -0.002346441279493 -0.006356286888017 0.001860256267486 -0.005522711367312 -0.000124207398861 0.010929690715854 0.999925010234532
1759819969.406728 -0.001571710109866 -0.005601778823292 0.001850134445576 -0.005526519598192 -0.000118958437559 0.011030387160105 0.999923884097742
1759819969.516239 -0.001036157661876 -0.004269967234369 0.001799037429580 -0.005539865105343 -0.000115284382370 0.010417774934517 0.999930380861356
1759819969.645505 -0.000400423872355 -0.004620378587761 0.001821230457967 -0.005540904365874 -0.000107784814480 0.010646235866096 0.999927969617373
1759819969.749409 -0.000999428688142 -0.004474210477892 0.001783952965232 -0.005543036719965 -0.000114531294082 0.010762130189441 0.999926716404900
1759819969.865731 -0.001306946427515 -0.005033670734218 0.001710817085542 -0.005543677277101 -0.000119244566049 0.010601126308413 0.999928432211011
1759819969.985099 -0.001077117499228 -0.004735824402765 0.001641704536405 -0.005545827107588 -0.000115376370367 0.010735033511703 0.999926992107666
1759819970.099761 -0.000843252403905 -0.004660814185098 0.001671933104611 -0.005546623976318 -0.000112466467636 0.010753920055746 0.999926785078383
1759819970.214508 -0.000411460054874 -0.004984567818659 0.001679647959823 -0.005547243536486 -0.000114156188854 0.010839377653865 0.999925858726328
1759819970.337307 -0.000677803746269 -0.004869785625119 0.001692021917953 -0.005550667128034 -0.000114616462528 0.010853089450524 0.999925690942519
1759819970.458100 -0.000734395532143 -0.005391561377195 0.001700795340380 -0.005550467468734 -0.000117357619182 0.010865610488829 0.999925555752411
1759819970.586956 -0.000170024482676 -0.005430970362905 0.001682243369834 -0.005554329162599 -0.000111367824363 0.010992905669372 0.999924143647758
1759819970.700003 -0.000483437595881 -0.005393174740783 0.001628358094832 -0.005553981073147 -0.000111776108604 0.010900155358486 0.999925160906304
1759819970.826346 -0.000437613719385 -0.005311711673425 0.001622792535097 -0.005557166148703 -0.000108378233688 0.010962792635642 0.999924458814853
1759819970.952544 -0.000051843999683 -0.005371233395073 0.001591634892212 -0.005559566772436 -0.000105582725543 0.010868746262502 0.999925472434955
1759819971.061973 -0.000588019605259 -0.005795875769962 0.001558238920537 -0.005557246673635 -0.000114818997186 0.010916783288655 0.999924961018891
1759819971.175673 -0.000691641395291 -0.005450709055683 0.001582271195874 -0.005558375296755 -0.000116882654895 0.011016028801916 0.999923866057780
1759819971.294187 -0.001086247070066 -0.004753696765478 0.001587470804933 -0.005568639959084 -0.000120939178960 0.010624473880159 0.999928045500019
1759819971.415418 -0.001515955425686 -0.004647898059621 0.001603832677943 -0.005571182637853 -0.000123385101190 0.010933383950487 0.999924701072796
1759819971.549418 -0.001608450804834 -0.004524469368473 0.001585698604699 -0.005576734613185 -0.000117565621562 0.010193640892274 0.999932485668275
1759819971.668166 -0.000903207444210 -0.004758159211591 0.001533523210666 -0.005570304304400 -0.000119371350642 0.011171155550874 0.999922078336153
1759819971.801718 -0.000842573664398 -0.004917618465135 0.001531684517634 -0.005573786969803 -0.000115358746168 0.010839406025629 0.999925710674640
1759819971.923266 -0.000865963426952 -0.004943485486872 0.001508779401002 -0.005573946717283 -0.000110896499127 0.010905010024015 0.999924996975439
1759819972.036858 -0.000440534036507 -0.004758237653752 0.001489179451419 -0.005574505980982 -0.000111083506538 0.010700400492411 0.999927204336806
1759819972.147038 -0.000627814144388 -0.004949193029897 0.001458583380687 -0.005577914271303 -0.000109335095069 0.009803532648291 0.999936380809214
1759819972.268786 -0.001070458747907 -0.004894717974660 0.001454180800000 -0.005579568907875 -0.000111968522998 0.009606478898031 0.999938283814071
1759819972.398627 -0.000218661626960 -0.005144062322929 0.001449684180211 -0.005576741019033 -0.000109553545644 0.010229583168875 0.999932119489026
1759819972.516219 0.000104315418799 -0.005607107927946 0.001419129919609 -0.005575881391756 -0.000102910858295 0.010089260137271 0.999933550685214
1759819972.634929 0.000350818455227 -0.005324680901916 0.001407967581549 -0.005576796870726 -0.000106876510609 0.009647863724504 0.999937901391693
1759819972.758923 -0.000041737353970 -0.005385020987053 0.001431780092835 -0.005578461192690 -0.000104699654877 0.009809556161655 0.999936319180682
1759819972.876257 -0.000663909908897 -0.004473581820369 0.001418252933357 -0.005589590367150 -0.000114625916160 0.010541026885567 0.999928812512481
1759819973.006320 -0.001244092192759 -0.003960680328752 0.001388778538362 -0.005599477926031 -0.000117129122766 0.009961351753567 0.999934699667414
1759819973.119193 -0.001659307710513 -0.003074114886125 0.001363549580986 -0.005592789049584 -0.000125716852594 0.009488102001248 0.999939338573260
1759819973.231771 -0.001952985478958 -0.004055663913590 0.001367399066457 -0.005596843083563 -0.000119177213415 0.009610135436797 0.999938151307956
1759819973.344324 -0.002549232448369 -0.003860760730456 0.001357910834175 -0.005599982807991 -0.000128826900575 0.010881633690631 0.999925104017495
1759819973.456750 -0.003026343902851 -0.004422597091737 0.001346685127362 -0.005596998029422 -0.000133927033087 0.011149812404475 0.999922165650882
1759819973.574323 -0.002206242847239 -0.004857606725068 0.001356390008649 -0.005593742338040 -0.000124631497982 0.010189827183950 0.999932428684860
1759819973.686134 -0.001696443817595 -0.004629763994130 0.001324853991888 -0.005592248201060 -0.000113872380873 0.009338092701217 0.999940755153944
1759819973.796987 -0.001534471517283 -0.004286791533798 0.001313654208669 -0.005595079943088 -0.000119488498485 0.009818835482091 0.999936133596892
1759819973.910659 -0.001555358950483 -0.004457850934633 0.001313616635754 -0.005593337328356 -0.000115996427075 0.009840282048816 0.999935932933483
1759819974.022006 -0.000697705080649 -0.004623317001355 0.001274524184059 -0.005596408481007 -0.000110348412028 0.009877528171136 0.999935549159328
1759819974.143456 -0.000104657041556 -0.004518499655838 0.001218816935325 -0.005597403064602 -0.000113575842867 0.009800709909867 0.999936299103458
1759819974.263284 0.000419085641397 -0.004673608516078 0.001225639053229 -0.005593287589400 -0.000108632657973 0.011097751461417 0.999922768640351
1759819974.409113 0.000548309424251 -0.004546816649699 0.001289035628853 -0.005604478046280 -0.000107081867255 0.010876694106337 0.999925135139934
1759819974.521864 0.000667930754295 -0.004807594058217 0.001277593664085 -0.005594476539844 -0.000106431459521 0.010755315761440 0.999926504142908
1759819974.649035 0.000172524549160 -0.004416577871013 0.001245525199032 -0.005600193073695 -0.000110624464698 0.010705066690757 0.999927010909750
1759819974.760479 -0.000530664614582 -0.004868247108718 0.001251142038700 -0.005599209746452 -0.000110505898575 0.010863363099744 0.999925309201052
1759819974.883358 -0.000569636727676 -0.004433855569159 0.001226576838757 -0.005601202810344 -0.000119385225569 0.011172516424615 0.999921890524946
1759819974.998211 -0.001086860336906 -0.004430407670891 0.001235807133246 -0.005607680363332 -0.000118618444510 0.010716446714250 0.999926846134468
1759819975.106936 -0.001007921327490 -0.004533494563875 0.001244565546795 -0.005602207768142 -0.000113235900123 0.010843072903042 0.999925512333678
1759819975.217001 -0.001038465769545 -0.004314981945628 0.001221741926961 -0.005602948829214 -0.000121463038207 0.010793233914455 0.999926046421839
1759819975.347297 -0.001106695058344 -0.004036081331294 0.001190593578364 -0.005609077186520 -0.000119523109005 0.010327763028118 0.999930928253633
1759819975.471450 -0.001275966380824 -0.003889097990020 0.001140001388371 -0.005610465970693 -0.000117293202265 0.010078150196207 0.999933467687983
1759819975.580885 -0.000899638860810 -0.003832434365822 0.001148988913275 -0.005607560292633 -0.000114955031008 0.010252177531511 0.999931715122969
1759819975.690537 -0.001305156828748 -0.003624093267013 0.001154857455735 -0.005612798849109 -0.000119597341802 0.010694662472418 0.999927050529262
1759819975.803031 -0.001736220344295 -0.003857819071984 0.001137682488083 -0.005613312043799 -0.000122904820834 0.010232184895761 0.999931886687566
1759819975.915560 -0.001211839660347 -0.004109210879095 0.001154367004521 -0.005611315773833 -0.000115586373673 0.010189616401688 0.999932333456948
1759819976.047866 -0.001016119352012 -0.003675309127276 0.001187011418108 -0.005610744662402 -0.000115363096447 0.009478007236862 0.999939334967127
1759819976.164150 -0.000632073663842 -0.004074373819903 0.001113622674399 -0.005609661481317 -0.000112750189092 0.010114774219996 0.999933102926357
1759819976.280838 -0.000187277169292 -0.004231440781905 0.001112090550977 -0.005611548336942 -0.000108611365927 0.010017659319871 0.999934070441936
1759819976.400814 0.000070838411062 -0.003688493014153 0.001123335769167 -0.005617074428856 -0.000108123833256 0.010255498424133 0.999931628430746
1759819976.527438 -0.000404355848874 -0.003795463422812 0.001133716027281 -0.005615053978722 -0.000116167882002 0.010106968415652 0.999933151197258
1759819976.623699 0.000023777562599 -0.004194959260084 0.001106084246116 -0.005609673271088 -0.000112770760977 0.010359567502031 0.999930596696447
1759819976.733072 0.000287157149342 -0.003452432827016 0.001090954250685 -0.005617321968839 -0.000106795326080 0.010113350851377 0.999933074972124
1759819976.841691 -0.000116024267091 -0.003012975718209 0.001085414114162 -0.005620284137742 -0.000113066530224 0.010690962149340 0.999927048814305
1759819976.957659 0.000073987965394 -0.003589158163191 0.001083655685855 -0.005620362369277 -0.000112780437150 0.010632806897934 0.999927668496514
1759819977.075492 0.000021204753384 -0.003625841201691 0.001099285210995 -0.005618977214027 -0.000109607432055 0.010245496757622 0.999931720107659
1759819977.193538 0.000030471421743 -0.003447714918469 0.001043989293487 -0.005620838753130 -0.000115175271674 0.010729187687530 0.999926636027828
1759819977.302333 -0.000204737174717 -0.003713847934268 0.001057684627219 -0.005616537703935 -0.000115577653764 0.010838519100565 0.999925481048327
1759819977.432906 -0.000087131774587 -0.003514815956000 0.001050499538540 -0.005620741488358 -0.000114696441158 0.010804394271834 0.999925826836301
1759819977.556047 -0.000857161700079 -0.004005719254188 0.001058459279088 -0.005622791503247 -0.000121299658858 0.011044166292390 0.999923194996998
1759819977.672351 -0.001446501737535 -0.003974552141082 0.001063026000058 -0.005619924479790 -0.000126464526144 0.010991629396136 0.999923789365359
1759819977.795960 -0.001518304447960 -0.004140652395864 0.001040752656713 -0.005619138135154 -0.000125350054461 0.010679752520017 0.999927173578200
1759819977.907892 -0.001267112827914 -0.004327667072408 0.001056067800096 -0.005616188933964 -0.000122174614858 0.011049261854540 0.999923175702857
1759819978.058733 -0.001428349154170 -0.003635998969078 0.001061713210983 -0.005624432712906 -0.000121342397315 0.010847429023009 0.999925339371028
1759819978.167711 -0.001482070917256 -0.003587030005428 0.000938371544042 -0.005620302498555 -0.000127241726624 0.011085490448348 0.999922750971735
1759819978.287794 -0.001735356522248 -0.004008207183342 0.000942028534981 -0.005621522267323 -0.000122819541801 0.010901250708377 0.999924770238114
1759819978.410164 -0.001583583788847 -0.003738237675457 0.000961076965344 -0.005624289895788 -0.000124413247389 0.010778185223436 0.999926088572448
1759819978.536720 -0.000755386619372 -0.004314200473405 0.000977422857587 -0.005618467387158 -0.000119778215982 0.010858342896001 0.999925254640038
1759819978.651527 -0.000366630802554 -0.004128609810942 0.000968416229259 -0.005617336705301 -0.000119301826029 0.010898107164920 0.999924828452433
1759819978.779783 0.000482026454835 -0.004098654834671 0.000964361418697 -0.005620889610509 -0.000110449667579 0.010952700723873 0.999924213002017
1759819978.902193 0.000498603937274 -0.003806651824805 0.001000687391215 -0.005626420078502 -0.000108162934027 0.009667723017937 0.999937431457350
1759819979.020629 0.000257428162123 -0.004080449668786 0.000987868917447 -0.005623936649801 -0.000111118788848 0.009762001585744 0.999936529142828
1759819979.133218 0.000508686795025 -0.003929683360417 0.000952728965450 -0.005625375761265 -0.000106279080032 0.010246604048009 0.999931673144609
1759819979.270465 0.000645820040725 -0.004204033044202 0.000981285423317 -0.005619519094361 -0.000106775117768 0.010218417546279 0.999931994461156
1759819979.387686 0.001252616031478 -0.004190770569525 0.000915141232256 -0.005622110429117 -0.000101719252649 0.010160856793774 0.999932566984757
1759819979.492140 0.000149459926958 -0.003517866185679 0.000907475839046 -0.005628868965045 -0.000112352646079 0.010314883949878 0.999930950806180
1759819979.617831 -0.000093014046013 -0.003264265695911 0.000915125071747 -0.005633016285882 -0.000117137287933 0.010237970363537 0.999931717353343
1759819979.718730 -0.000242758461793 -0.003450137121268 0.000907751280607 -0.005624052390988 -0.000123765924862 0.010999404375147 0.999923680997747
1759819979.835606 -0.000222064282585 -0.003137633033875 0.000932583513321 -0.005632356693138 -0.000114899317539 0.010554129212986 0.999928434295563
1759819979.954395 0.000119368262415 -0.003731591276135 0.000939115801676 -0.005625844822853 -0.000115471902255 0.010865447666642 0.999925136489360
1759819980.070583 0.000326025112570 -0.003537771571077 0.000895634401243 -0.005627187078857 -0.000110386133148 0.010304814761555 0.999931064310537
1759819980.192606 0.000210763071447 -0.004257535919338 0.000870686353938 -0.005624633097006 -0.000114140192631 0.010790449138166 0.999925955599678
1759819980.310050 0.000134394086407 -0.004313093999542 0.000880508150716 -0.005619605306071 -0.000117170057529 0.011226446413881 0.999921183498125
1759819980.431869 -0.000845472240311 -0.004315394104756 0.000868741419487 -0.005620483528362 -0.000122578841910 0.011760036861874 0.999915044727469
1759819980.543766 -0.001083775571093 -0.004258492237142 0.000892931787275 -0.005627233407457 -0.000123224192139 0.011169977604748 0.999921772270351
1759819980.659015 -0.001279737566882 -0.004124869881942 0.000913482132322 -0.005626083283606 -0.000121606597971 0.011047669450792 0.999923137745307
1759819980.776689 -0.000872938599959 -0.004224019054895 0.000913034030883 -0.005624878491255 -0.000119354724168 0.010745326194009 0.999926439525121
1759819980.894019 -0.000147463707896 -0.004324855029894 0.000889429515392 -0.005623194953944 -0.000115576444070 0.011199000270115 0.999921471273388
1759819981.008692 -0.000596086319104 -0.004586950999116 0.000871822191054 -0.005622226391535 -0.000117700693154 0.011479430361402 0.999918296360018
1759819981.133990 -0.000570421693928 -0.004265399063266 0.000859794500122 -0.005626134696533 -0.000117151403750 0.010892802722728 0.999924837041645
1759819981.273474 -0.000107558373586 -0.003944459752749 0.000845893300827 -0.005629873699081 -0.000114199942184 0.010816838564957 0.999925640977347
1759819981.381140 -0.000499377820661 -0.004311954223501 0.000844221336846 -0.005626767923268 -0.000114820429561 0.010651477721650 0.999927433527726
1759819981.490303 -0.000761808660385 -0.003538913849360 0.000860974629686 -0.005632599096218 -0.000116468879764 0.010652421256569 0.999927390455821
1759819981.610316 -0.001276330615991 -0.003341679931673 0.000869229347683 -0.005635029351479 -0.000123872880292 0.011392170636660 0.999919221511366
1759819981.728741 -0.001478326492845 -0.003278583959402 0.000852312816580 -0.005632983366110 -0.000120383605884 0.010464208784302 0.999929375176415
1759819981.850928 -0.001311626681308 -0.003407168601595 0.000792648117394 -0.005634046162616 -0.000117809337766 0.010071733511732 0.999933399696630
1759819981.980029 -0.000602269886161 -0.003795315470047 0.000795543775907 -0.005633420552407 -0.000111723611969 0.009397738690471 0.999939965497035
1759819982.097287 -0.000791603950536 -0.002977150266874 0.000754652914654 -0.005639459727979 -0.000118690579232 0.009742735532922 0.999936628747468
1759819982.210136 -0.000229599150336 -0.003481822571961 0.000758728197185 -0.005631707763312 -0.000111925808345 0.010142243650454 0.999932700852417
1759819982.319740 -0.000210222783217 -0.003326936950708 0.000791070536561 -0.005636087406465 -0.000113353820425 0.010773610619200 0.999926072759320
